datetime,tempmax,tempmin,temp_avg,humidity,rainfall,wind_speed,pressure,cloudcover,dew,year,month,day,day_of_the_year,week_of_the_year,day_of_week,Season,rainfall_7day_avg,temp_avg_7day,humidity_7day_avg,rainfall_cumsum_30day,rainfall_lag_1,rainfall_lag_7,temp_avg_lag_1,temp_range,gdd_base10,gdd_cumsum,is_rainy_day,is_heavy_rain,is_hot_day,humidity_high,humidity_very_high,cloud_cover_high,humid_and_cloudy,rain_likely,has_rain,has_partly_cloudy,has_overcast,has_clear
2024-11-12,33.9,23.0,27.8,82.4,0.3,15.2,1009.2,68.5,24.2,2024,11,12,317,46,1,dry_season,0.5999999999999999,27.757142857142856,82.07142857142857,66.0,0.0,0.0,27.9,10.899999999999999,18.45,69281.79999999993,0,0,1,1,0,0,0,0,1,1,0,0
2024-11-13,35.0,24.0,28.7,81.4,0.0,14.1,1009.4,59.9,24.8,2024,11,13,318,46,2,dry_season,0.5857142857142856,27.771428571428572,82.4,51.2,0.3,0.1,27.8,11.0,19.5,69301.29999999993,0,0,1,1,0,0,0,0,0,1,0,0
2024-11-14,31.8,25.0,27.2,87.6,0.0,13.5,1009.5,71.8,24.9,2024,11,14,319,46,3,dry_season,0.5857142857142856,27.885714285714283,82.10000000000001,51.0,0.0,0.0,28.7,6.800000000000001,18.4,69319.69999999992,0,0,0,1,1,1,1,0,0,1,0,0
2024-11-15,34.2,22.8,27.0,82.3,0.2,14.8,1010.3,80.6,23.4,2024,11,15,320,46,4,dry_season,0.24285714285714285,27.728571428571428,82.21428571428571,44.2,0.0,2.6,27.2,11.400000000000002,18.5,69338.19999999992,0,0,1,1,0,1,1,0,1,1,0,0
2024-11-16,35.2,23.3,28.2,77.2,0.0,14.8,1010.0,60.3,23.3,2024,11,16,321,46,5,dry_season,0.09999999999999999,27.757142857142856,81.35714285714286,38.7,0.2,1.0,27.0,11.900000000000002,19.25,69357.44999999992,0,0,1,1,0,0,0,0,0,1,0,0
2024-11-17,34.6,23.0,28.4,77.0,0.4,10.8,1009.8,69.7,23.4,2024,11,17,322,46,6,dry_season,0.1285714285714286,27.885714285714283,80.44285714285715,39.0,0.0,0.2,28.2,11.600000000000001,18.8,69376.24999999993,0,0,1,1,0,0,0,0,1,1,0,0
2024-11-18,35.2,23.8,28.9,76.4,0.3,16.6,1010.1,49.7,23.6,2024,11,18,323,47,0,dry_season,0.17142857142857143,28.02857142857143,80.61428571428571,36.5,0.4,0.0,28.4,11.400000000000002,19.5,69395.74999999993,0,0,1,1,0,0,0,0,1,1,0,0
2024-11-19,34.8,23.5,28.3,78.4,0.1,6.5,1010.6,62.3,23.8,2024,11,19,324,47,1,dry_season,0.14285714285714285,28.099999999999998,80.04285714285713,34.6,0.3,0.3,28.9,11.299999999999997,19.15,69414.89999999992,0,0,1,1,0,0,0,0,1,1,0,0
2024-11-20,35.3,24.0,28.4,79.1,0.2,15.3,1011.2,61.8,23.9,2024,11,20,325,47,2,dry_season,0.17142857142857143,28.057142857142853,79.71428571428571,32.0,0.1,0.0,28.3,11.299999999999997,19.65,69434.54999999992,0,0,1,1,0,0,0,0,1,1,0,0
2024-11-21,34.6,24.0,29.2,76.6,0.0,20.5,1011.1,53.1,23.9,2024,11,21,326,47,3,dry_season,0.17142857142857143,28.342857142857145,78.14285714285714,24.000000000000004,0.2,0.0,28.4,10.600000000000001,19.3,69453.84999999992,0,0,1,1,0,0,0,0,0,1,0,0
2024-11-22,34.6,23.0,27.9,80.6,5.0,17.9,1011.3,84.5,23.9,2024,11,22,327,47,4,dry_season,0.8571428571428571,28.471428571428568,77.89999999999999,28.700000000000003,0.0,0.2,29.2,11.600000000000001,18.8,69472.64999999992,1,0,1,1,0,1,1,0,1,1,0,0
2024-11-23,36.1,23.3,28.5,77.5,0.0,18.4,1011.5,56.3,23.5,2024,11,23,328,47,5,dry_season,0.8571428571428571,28.514285714285712,77.94285714285715,16.700000000000003,5.0,0.0,27.9,12.8,19.700000000000003,69492.34999999992,0,0,1,1,0,0,0,0,0,1,0,0
2024-11-24,36.2,23.0,29.1,74.0,0.0,14.1,1011.5,54.1,23.1,2024,11,24,329,47,6,dry_season,0.7999999999999999,28.614285714285717,77.51428571428572,15.7,0.0,0.4,28.5,13.200000000000003,19.6,69511.94999999992,0,0,1,1,0,0,0,0,0,1,0,0
2024-11-25,35.8,23.7,29.2,75.7,0.0,11.5,1011.5,54.1,23.6,2024,11,25,330,48,0,dry_season,0.7571428571428571,28.657142857142855,77.41428571428571,15.7,0.0,0.3,29.1,12.099999999999998,19.75,69531.69999999992,0,0,1,1,0,0,0,0,0,1,0,0
2024-11-26,35.6,22.7,28.3,78.0,0.0,12.3,1011.8,70.6,23.6,2024,11,26,331,48,1,dry_season,0.7428571428571429,28.657142857142862,77.35714285714286,13.7,0.0,0.1,29.2,12.900000000000002,19.15,69550.84999999992,0,0,1,1,0,1,1,0,0,1,0,0
2024-11-27,35.0,23.0,28.4,71.6,0.0,29.5,1012.1,52.0,21.8,2024,11,27,332,48,2,dry_season,0.7142857142857143,28.657142857142855,76.28571428571429,13.600000000000001,0.0,0.2,28.3,12.0,19.0,69569.84999999992,0,0,1,1,0,0,0,0,0,1,0,0
2024-11-28,35.0,22.0,28.3,70.7,0.0,27.0,1012.0,46.0,21.4,2024,11,28,333,48,3,dry_season,0.7142857142857143,28.52857142857143,75.44285714285715,13.2,0.0,0.0,28.4,13.0,18.5,69588.34999999992,0,0,1,1,0,0,0,0,0,1,0,0
2024-11-29,34.0,23.0,27.7,65.8,0.0,33.8,1012.5,43.9,19.0,2024,11,29,334,48,4,dry_season,0.0,28.5,73.32857142857142,12.600000000000001,0.0,5.0,28.3,11.0,18.5,69606.84999999992,0,0,1,0,0,0,0,0,0,1,0,0
2024-11-30,35.0,21.0,28.0,64.9,0.0,26.5,1012.0,36.1,19.5,2024,11,30,335,48,5,dry_season,0.0,28.428571428571427,71.52857142857142,10.600000000000001,0.0,0.0,27.7,14.0,18.0,69624.84999999992,0,0,1,0,0,0,0,0,0,1,0,0
2024-12-01,37.0,22.3,29.0,68.9,0.0,19.4,1010.3,29.9,21.4,2024,12,1,336,48,6,dry_season,0.0,28.41428571428571,70.8,10.600000000000001,0.0,0.0,28.0,14.7,19.65,69644.49999999991,0,0,1,0,0,0,0,0,0,1,0,0
2024-12-02,37.0,22.1,29.0,69.3,5.2,20.5,1010.2,47.2,21.2,2024,12,2,337,49,0,dry_season,0.7428571428571429,28.385714285714283,69.88571428571429,15.6,0.0,0.0,29.0,14.899999999999999,19.55,69664.04999999992,1,0,1,0,0,0,0,0,1,1,0,0
2024-12-03,33.8,22.0,27.3,78.6,0.4,14.8,1010.3,60.8,23.0,2024,12,3,338,49,1,dry_season,0.8,28.24285714285714,69.97142857142856,16.0,5.2,0.0,29.0,11.799999999999997,17.9,69681.94999999991,0,0,1,1,0,0,0,0,1,1,0,0
2024-12-04,35.0,22.0,27.8,75.0,0.0,18.4,1010.4,57.8,22.3,2024,12,4,339,49,2,dry_season,0.8,28.157142857142862,70.45714285714287,16.0,0.4,0.0,27.3,13.0,18.5,69700.44999999991,0,0,1,1,0,0,0,0,0,1,0,0
2024-12-05,36.0,22.3,28.5,75.2,0.0,13.0,1010.9,56.8,22.8,2024,12,5,340,49,3,dry_season,0.8,28.185714285714287,71.1,16.0,0.0,0.0,27.8,13.7,19.15,69719.5999999999,0,0,1,1,0,0,0,0,0,1,0,0
2024-12-06,35.4,22.6,28.9,74.4,0.0,14.0,1010.4,56.9,23.2,2024,12,6,341,49,4,dry_season,0.8,28.357142857142858,72.32857142857144,15.9,0.0,0.0,28.5,12.799999999999997,19.0,69738.5999999999,0,0,1,1,0,0,0,0,0,1,0,0
2024-12-07,35.7,22.0,28.3,70.9,0.0,25.0,1010.6,53.7,21.4,2024,12,7,342,49,5,dry_season,0.8,28.400000000000002,73.18571428571428,15.9,0.0,0.0,28.9,13.700000000000003,18.85,69757.44999999991,0,0,1,1,0,0,0,0,0,1,0,0
2024-12-08,34.9,21.1,27.2,61.4,0.0,26.4,1010.3,42.8,17.1,2024,12,8,343,49,6,dry_season,0.8,28.142857142857142,72.11428571428571,13.3,0.0,0.0,28.3,13.799999999999997,18.0,69775.44999999991,0,0,1,0,0,0,0,0,0,1,0,0
2024-12-09,35.9,19.6,27.7,69.3,0.0,13.9,1010.4,55.4,20.6,2024,12,9,344,50,0,dry_season,0.05714285714285715,27.95714285714286,72.11428571428571,12.3,0.0,5.2,27.2,16.299999999999997,17.75,69793.19999999991,0,0,1,0,0,0,0,0,0,1,0,0
2024-12-10,36.0,19.0,27.7,59.9,0.0,21.2,1009.8,31.9,17.1,2024,12,10,345,50,1,dry_season,0.0,28.014285714285712,69.44285714285715,12.100000000000001,0.0,0.4,27.7,17.0,17.5,69810.69999999991,0,0,1,0,0,0,0,0,0,1,0,0
2024-12-11,36.4,21.4,29.0,70.1,0.0,11.2,1010.1,49.4,22.3,2024,12,11,346,50,2,dry_season,0.0,28.185714285714283,68.74285714285715,12.100000000000001,0.0,0.0,27.7,15.0,18.9,69829.5999999999,0,0,1,1,0,0,0,0,0,1,0,0
2024-12-12,35.8,23.0,29.2,74.0,0.0,14.4,1010.0,54.2,23.4,2024,12,12,347,50,3,dry_season,0.0,28.285714285714285,68.57142857142857,11.8,0.0,0.0,29.0,12.799999999999997,19.4,69848.9999999999,0,0,1,1,0,0,0,0,0,1,0,0
2024-12-13,36.0,24.0,29.6,72.5,0.0,18.7,1009.9,55.9,23.3,2024,12,13,348,50,4,dry_season,0.0,28.38571428571429,68.3,11.8,0.0,0.0,29.2,12.0,20.0,69868.9999999999,0,0,1,1,0,0,0,0,0,1,0,0
2024-12-14,35.9,22.0,28.7,65.9,0.0,40.7,1010.0,42.9,20.1,2024,12,14,349,50,5,dry_season,0.0,28.442857142857143,67.58571428571429,11.8,0.0,0.0,29.6,13.899999999999999,18.95,69887.9499999999,0,0,1,0,0,0,0,0,0,1,0,0
2024-12-15,35.0,20.4,27.4,76.3,0.0,12.6,1010.3,69.1,22.2,2024,12,15,350,50,6,dry_season,0.0,28.47142857142857,69.71428571428571,11.600000000000001,0.0,0.0,28.7,14.600000000000001,17.7,69905.64999999989,0,0,1,1,0,0,0,0,0,1,0,0
2024-12-16,35.6,22.4,28.3,72.7,0.0,11.2,1011.2,62.4,22.1,2024,12,16,351,51,0,dry_season,0.0,28.557142857142853,70.2,11.600000000000001,0.0,0.0,27.4,13.200000000000003,19.0,69924.64999999989,0,0,1,1,0,0,0,0,0,1,0,0
2024-12-17,35.0,21.0,28.0,68.5,0.0,16.9,1011.3,40.8,20.6,2024,12,17,352,51,1,dry_season,0.0,28.599999999999998,71.42857142857143,11.200000000000001,0.0,0.0,28.3,14.0,18.0,69942.64999999989,0,0,1,0,0,0,0,0,0,1,0,0
2024-12-18,35.3,21.0,27.6,60.3,0.0,37.1,1011.8,22.4,16.8,2024,12,18,353,51,2,dry_season,0.0,28.400000000000002,70.02857142857142,10.9,0.0,0.0,28.0,14.299999999999997,18.15,69960.79999999989,0,0,1,0,0,0,0,0,0,1,0,0
2024-12-19,35.0,17.7,26.8,57.1,0.0,42.4,1011.8,18.8,16.0,2024,12,19,354,51,3,dry_season,0.0,28.057142857142857,67.61428571428571,10.8,0.0,0.0,27.6,17.3,16.35,69977.14999999989,0,0,1,0,0,0,0,0,0,0,0,1
2024-12-20,34.9,22.0,27.5,45.5,0.0,37.5,1011.6,43.0,13.3,2024,12,20,355,51,4,dry_season,0.0,27.757142857142856,63.75714285714286,10.600000000000001,0.0,0.0,26.8,12.899999999999999,18.45,69995.59999999989,0,0,1,0,0,0,0,0,0,1,0,0
2024-12-21,34.9,18.8,26.8,53.8,0.0,22.3,1010.9,30.9,15.2,2024,12,21,356,51,5,dry_season,0.0,27.485714285714288,62.028571428571425,10.600000000000001,0.0,0.0,27.5,16.099999999999998,16.85,70012.4499999999,0,0,1,0,0,0,0,0,0,1,0,0
2024-12-22,35.0,21.4,27.5,59.3,0.0,27.5,1011.0,19.1,17.3,2024,12,22,357,51,6,dry_season,0.0,27.5,59.6,5.6000000000000005,0.0,0.0,26.8,13.600000000000001,18.2,70030.64999999989,0,0,1,0,0,0,0,0,0,0,0,1
2024-12-23,36.0,20.0,28.3,58.3,0.0,23.3,1010.7,9.4,17.5,2024,12,23,358,52,0,dry_season,0.0,27.5,57.542857142857144,5.6000000000000005,0.0,0.0,27.5,16.0,18.0,70048.64999999989,0,0,1,0,0,0,0,0,0,0,0,1
2024-12-24,36.0,20.8,28.0,71.1,0.0,14.8,1010.3,23.1,21.5,2024,12,24,359,52,1,dry_season,0.0,27.5,57.91428571428571,5.6000000000000005,0.0,0.0,28.3,15.2,18.4,70067.04999999989,0,0,1,1,0,0,0,0,0,1,0,0
2024-12-25,35.6,22.1,29.2,72.6,0.0,17.1,1010.3,29.5,23.0,2024,12,25,360,52,2,dry_season,0.0,27.728571428571428,59.67142857142857,5.6000000000000005,0.0,0.0,28.0,13.5,18.85,70085.89999999989,0,0,1,1,0,0,0,0,0,1,0,0
2024-12-26,36.0,24.0,29.0,74.1,0.0,13.3,1010.3,55.1,23.0,2024,12,26,361,52,3,dry_season,0.0,28.042857142857144,62.09999999999999,5.6000000000000005,0.0,0.0,29.2,12.0,20.0,70105.89999999989,0,0,1,1,0,0,0,0,0,1,0,0
2024-12-27,36.9,24.4,29.3,67.8,0.0,19.0,1010.4,36.5,21.3,2024,12,27,362,52,4,dry_season,0.0,28.300000000000004,65.28571428571428,5.6000000000000005,0.0,0.0,29.0,12.5,20.65,70126.54999999989,0,0,1,0,0,0,0,0,0,1,0,0
2024-12-28,36.3,21.7,28.2,70.8,0.0,11.9,1010.8,34.7,21.5,2024,12,28,363,52,5,dry_season,0.0,28.5,67.71428571428571,5.6000000000000005,0.0,0.0,29.3,14.599999999999998,19.0,70145.54999999989,0,0,1,1,0,0,0,0,0,1,0,0
2024-12-29,35.0,21.1,28.3,73.2,0.0,11.2,1010.7,49.6,22.4,2024,12,29,364,52,6,dry_season,0.0,28.614285714285717,69.7,5.6000000000000005,0.0,0.0,28.2,13.899999999999999,18.05,70163.59999999989,0,0,1,1,0,0,0,0,0,1,0,0
2024-12-30,35.6,20.0,28.1,74.3,0.0,10.4,1010.8,54.3,22.2,2024,12,30,365,1,0,dry_season,0.0,28.585714285714285,71.98571428571428,5.6000000000000005,0.0,0.0,28.3,15.600000000000001,17.8,70181.39999999989,0,0,1,1,0,0,0,0,0,1,0,0
2024-12-31,35.7,22.9,28.4,75.8,0.0,10.8,1010.2,58.5,23.0,2024,12,31,366,1,1,dry_season,0.0,28.642857142857142,72.65714285714286,5.6000000000000005,0.0,0.0,28.1,12.800000000000004,19.3,70200.6999999999,0,0,1,1,0,0,0,0,0,1,0,0
2025-01-01,35.0,22.1,28.8,75.5,0.0,14.1,1009.3,47.5,23.3,2025,1,1,1,1,2,dry_season,0.0,28.585714285714285,73.07142857142857,0.4,0.0,0.0,28.4,12.899999999999999,18.55,70219.2499999999,0,0,1,1,0,0,0,0,0,1,0,0
2025-01-02,36.1,22.4,29.0,74.4,0.0,5.8,1009.3,50.2,23.4,2025,1,2,2,1,3,dry_season,0.0,28.585714285714285,73.11428571428571,0.0,0.0,0.0,28.8,13.700000000000003,19.25,70238.4999999999,0,0,1,1,0,0,0,0,0,1,0,0
2025-01-03,36.4,23.0,29.1,75.7,0.1,28.3,1010.1,63.7,23.8,2025,1,3,3,1,4,dry_season,0.014285714285714287,28.557142857142853,74.24285714285715,0.1,0.0,0.0,29.0,13.399999999999999,19.7,70258.1999999999,0,0,1,1,0,0,0,0,1,1,0,0
2025-01-04,36.0,23.3,29.4,73.5,0.1,14.1,1010.4,62.7,23.7,2025,1,4,4,1,5,dry_season,0.028571428571428574,28.728571428571428,74.62857142857142,0.2,0.1,0.0,29.1,12.7,19.65,70277.84999999989,0,0,1,1,0,0,0,0,1,1,0,0
2025-01-05,36.1,25.1,30.2,71.8,0.1,13.8,1009.5,57.5,23.7,2025,1,5,5,1,6,dry_season,0.042857142857142864,29.0,74.42857142857143,0.30000000000000004,0.1,0.0,29.4,11.0,20.6,70298.4499999999,0,0,1,1,0,0,0,0,1,1,0,0
2025-01-06,36.0,25.1,29.2,66.6,0.0,29.7,1010.1,36.3,20.1,2025,1,6,6,2,0,dry_season,0.042857142857142864,29.157142857142855,73.32857142857142,0.30000000000000004,0.1,0.0,30.2,10.899999999999999,20.55,70318.9999999999,0,0,1,0,0,0,0,0,0,1,0,0
2025-01-07,35.6,23.0,28.1,73.0,0.0,10.8,1010.5,42.1,22.0,2025,1,7,7,2,1,dry_season,0.042857142857142864,29.11428571428571,72.92857142857143,0.30000000000000004,0.0,0.0,29.2,12.600000000000001,19.3,70338.2999999999,0,0,1,1,0,0,0,0,0,1,0,0
2025-01-08,35.4,22.0,28.4,69.1,0.0,13.0,1010.2,33.4,21.0,2025,1,8,8,2,2,dry_season,0.042857142857142864,29.057142857142857,72.0142857142857,0.30000000000000004,0.0,0.0,28.1,13.399999999999999,18.7,70356.9999999999,0,0,1,0,0,0,0,0,0,1,0,0
2025-01-09,35.0,20.8,27.7,67.4,0.0,35.4,1010.3,26.8,18.7,2025,1,9,9,2,3,dry_season,0.042857142857142864,28.87142857142857,71.01428571428572,0.30000000000000004,0.0,0.0,28.4,14.2,17.9,70374.89999999989,0,0,1,0,0,0,0,0,0,1,0,0
2025-01-10,36.0,19.9,28.0,59.4,0.0,24.1,1010.1,9.1,16.7,2025,1,10,10,2,4,dry_season,0.028571428571428574,28.714285714285715,68.68571428571428,0.30000000000000004,0.0,0.1,27.7,16.1,17.95,70392.84999999989,0,0,1,0,0,0,0,0,0,0,0,1
2025-01-11,35.4,17.2,27.1,54.4,0.0,36.9,1010.1,15.7,15.4,2025,1,11,11,2,5,dry_season,0.014285714285714287,28.38571428571429,65.95714285714284,0.30000000000000004,0.0,0.1,28.0,18.2,16.299999999999997,70409.14999999989,0,0,1,0,0,0,0,0,0,0,0,1
2025-01-12,35.6,19.0,27.7,61.3,0.0,7.6,1010.5,40.6,17.5,2025,1,12,12,2,6,dry_season,0.0,28.02857142857143,64.45714285714286,0.30000000000000004,0.0,0.1,27.1,16.6,17.3,70426.4499999999,0,0,1,0,0,0,0,0,0,1,0,0
2025-01-13,35.0,17.0,26.1,64.2,0.0,17.2,1009.5,37.8,17.5,2025,1,13,13,3,0,dry_season,0.0,27.585714285714285,64.11428571428571,0.30000000000000004,0.0,0.0,27.7,18.0,16.0,70442.4499999999,0,0,1,0,0,0,0,0,0,1,0,0
2025-01-14,36.0,18.0,27.0,71.3,0.0,11.5,1008.8,37.5,20.5,2025,1,14,14,3,1,dry_season,0.0,27.428571428571427,63.87142857142857,0.30000000000000004,0.0,0.0,26.1,18.0,17.0,70459.4499999999,0,0,1,1,0,0,0,0,0,1,0,0
2025-01-15,35.0,22.0,28.3,76.1,0.1,10.0,1008.6,48.5,23.1,2025,1,15,15,3,2,dry_season,0.014285714285714287,27.414285714285715,64.87142857142858,0.4,0.0,0.0,27.0,13.0,18.5,70477.9499999999,0,0,1,1,0,0,0,0,1,1,0,0
2025-01-16,36.0,22.9,29.3,74.7,0.0,18.4,1008.7,43.6,23.7,2025,1,16,16,3,3,dry_season,0.014285714285714287,27.642857142857142,65.91428571428571,0.4,0.1,0.0,28.3,13.100000000000001,19.45,70497.39999999989,0,0,1,1,0,0,0,0,0,1,0,0
2025-01-17,36.0,25.0,29.5,76.8,0.3,14.8,1009.2,56.0,24.5,2025,1,17,17,3,4,dry_season,0.05714285714285715,27.857142857142858,68.4,0.7,0.0,0.0,29.3,11.0,20.5,70517.89999999989,0,0,1,1,0,0,0,0,1,1,0,0
2025-01-18,32.8,25.0,28.2,81.1,0.6,22.7,1010.9,60.9,24.5,2025,1,18,18,3,5,dry_season,0.14285714285714285,28.014285714285712,72.21428571428571,1.3,0.3,0.0,29.5,7.799999999999997,18.9,70536.79999999989,0,0,0,1,0,0,0,0,1,1,0,0
2025-01-19,34.0,23.0,26.2,86.7,1.9,32.0,1011.8,76.3,23.6,2025,1,19,19,3,6,dry_season,0.41428571428571426,27.8,75.84285714285714,3.2,0.6,0.0,28.2,11.0,18.5,70555.29999999989,1,0,1,1,1,1,1,0,1,1,0,0
2025-01-20,33.5,22.0,27.4,79.6,0.0,24.0,1012.0,69.2,23.2,2025,1,20,20,4,0,dry_season,0.41428571428571426,27.985714285714288,78.04285714285713,3.2,1.9,0.0,26.2,11.5,17.75,70573.04999999989,0,0,1,1,0,0,0,0,0,1,0,0
2025-01-21,34.0,24.0,28.0,80.0,0.5,22.3,1011.6,56.3,23.9,2025,1,21,21,4,1,dry_season,0.4857142857142857,28.12857142857143,79.28571428571429,3.7,0.0,0.0,27.4,10.0,19.0,70592.04999999989,0,0,1,1,0,0,0,0,1,1,0,0
2025-01-22,33.0,24.0,27.4,86.5,0.2,25.9,1011.0,78.4,24.8,2025,1,22,22,4,2,dry_season,0.5,28.0,80.77142857142857,3.9,0.5,0.1,28.0,9.0,18.5,70610.54999999989,0,0,0,1,1,1,1,0,1,1,0,0
2025-01-23,35.0,24.0,28.8,77.0,0.6,18.4,1010.4,72.1,23.9,2025,1,23,23,4,3,dry_season,0.5857142857142856,27.928571428571423,81.10000000000001,4.5,0.2,0.0,27.4,11.0,19.5,70630.04999999989,0,0,1,1,0,1,1,0,1,1,0,0
2025-01-24,35.8,23.4,29.0,75.1,0.0,18.4,1010.7,55.6,23.5,2025,1,24,24,4,4,dry_season,0.5428571428571428,27.857142857142858,80.85714285714286,4.5,0.6,0.3,28.8,12.399999999999999,19.599999999999998,70649.64999999989,0,0,1,1,0,0,0,0,0,1,0,0
2025-01-25,36.6,24.0,29.3,75.0,0.0,18.4,1011.0,59.9,23.7,2025,1,25,25,4,5,dry_season,0.4571428571428572,28.014285714285712,79.98571428571428,4.5,0.0,0.6,29.0,12.600000000000001,20.3,70669.9499999999,0,0,1,1,0,0,0,0,0,1,0,0
2025-01-26,35.0,23.0,28.8,75.4,0.0,13.0,1011.4,66.4,23.4,2025,1,26,26,4,6,dry_season,0.18571428571428572,28.38571428571429,78.37142857142855,4.5,0.0,1.9,29.3,12.0,19.0,70688.9499999999,0,0,1,1,0,0,0,0,0,1,0,0
2025-01-27,35.6,23.0,28.5,74.9,0.0,19.4,1011.3,58.8,23.0,2025,1,27,27,5,0,dry_season,0.18571428571428572,28.542857142857144,77.7,4.5,0.0,0.0,28.8,12.600000000000001,19.3,70708.2499999999,0,0,1,1,0,0,0,0,0,1,0,0
2025-01-28,35.6,22.4,28.8,71.6,0.0,25.9,1010.9,53.4,22.2,2025,1,28,28,5,1,dry_season,0.1142857142857143,28.657142857142855,76.5,4.5,0.0,0.5,28.5,13.200000000000003,19.0,70727.2499999999,0,0,1,1,0,0,0,0,0,1,0,0
2025-01-29,36.9,23.7,29.3,69.6,0.0,27.7,1011.5,41.2,21.8,2025,1,29,29,5,2,dry_season,0.08571428571428573,28.928571428571427,74.08571428571429,4.5,0.0,0.2,28.8,13.2,20.299999999999997,70747.5499999999,0,0,1,0,0,0,0,0,0,1,0,0
2025-01-30,36.0,22.1,28.8,73.0,0.0,22.3,1010.8,50.4,22.4,2025,1,30,30,5,3,dry_season,0.0,28.928571428571427,73.51428571428572,4.5,0.0,0.6,29.3,13.899999999999999,19.05,70766.5999999999,0,0,1,1,0,0,0,0,0,1,0,0
2025-01-31,36.0,22.2,29.0,73.7,0.0,11.9,1009.7,67.4,22.9,2025,1,31,31,5,4,dry_season,0.0,28.928571428571427,73.3142857142857,4.5,0.0,0.0,28.8,13.8,19.1,70785.69999999991,0,0,1,1,0,0,0,0,0,1,0,0
2025-02-01,36.0,22.6,29.0,74.5,0.0,16.9,1009.7,72.8,23.3,2025,2,1,32,5,5,dry_season,0.0,28.885714285714283,73.24285714285713,4.5,0.0,0.0,29.0,13.399999999999999,19.3,70804.99999999991,0,0,1,1,0,1,1,0,0,1,0,0
2025-02-02,36.1,23.4,28.8,77.5,0.7,18.4,1009.5,60.1,24.0,2025,2,2,33,5,6,dry_season,0.09999999999999999,28.885714285714283,73.54285714285713,5.1000000000000005,0.0,0.0,29.0,12.700000000000003,19.75,70824.74999999991,0,0,1,1,0,0,0,0,1,1,0,0
2025-02-03,36.5,24.0,29.5,74.9,0.0,12.2,1007.8,71.5,23.9,2025,2,3,34,6,0,dry_season,0.09999999999999999,29.02857142857143,73.54285714285716,5.0,0.7,0.0,28.8,12.5,20.25,70844.99999999991,0,0,1,1,0,1,1,0,0,1,0,0
2025-02-04,36.3,25.0,29.6,77.1,0.0,14.4,1008.0,60.5,24.7,2025,2,4,35,6,1,dry_season,0.09999999999999999,29.142857142857142,74.32857142857142,4.9,0.0,0.0,29.5,11.299999999999997,20.65,70865.6499999999,0,0,1,1,0,0,0,0,0,1,0,0
2025-02-05,35.0,24.9,28.6,80.0,3.6,22.3,1008.8,84.3,24.5,2025,2,5,36,6,2,dry_season,0.6142857142857142,29.042857142857144,75.8142857142857,8.5,0.0,0.0,29.6,10.100000000000001,19.95,70885.5999999999,1,0,1,1,0,1,1,0,1,1,0,0
2025-02-06,35.8,23.9,29.0,78.0,0.4,14.8,1008.0,72.0,24.4,2025,2,6,37,6,3,dry_season,0.6714285714285715,29.071428571428573,76.52857142857142,8.9,3.6,0.0,28.6,11.899999999999999,19.849999999999998,70905.44999999991,0,0,1,1,0,1,1,0,1,1,0,0
2025-02-07,35.3,24.6,29.4,78.1,0.3,18.7,1008.0,68.1,24.9,2025,2,7,38,6,4,dry_season,0.7142857142857143,29.128571428571426,77.15714285714286,9.2,0.4,0.0,29.0,10.699999999999996,19.95,70925.3999999999,0,0,1,1,0,0,0,0,1,1,0,0
2025-02-08,36.2,25.7,30.0,76.4,0.6,16.5,1008.9,72.5,24.9,2025,2,8,39,6,5,dry_season,0.8,29.27142857142857,77.42857142857143,9.8,0.3,0.0,29.4,10.500000000000004,20.950000000000003,70946.3499999999,0,0,1,1,0,1,1,0,1,1,0,0
2025-02-09,36.0,24.9,29.6,76.2,0.7,16.8,1008.9,66.5,24.5,2025,2,9,40,6,6,dry_season,0.7999999999999999,29.38571428571429,77.24285714285715,10.5,0.6,0.7,30.0,11.100000000000001,20.45,70966.7999999999,0,0,1,1,0,0,0,0,1,1,0,0
2025-02-10,37.2,26.0,30.1,75.7,0.0,14.8,1006.8,66.5,24.7,2025,2,10,41,7,0,dry_season,0.7999999999999999,29.47142857142857,77.35714285714286,10.5,0.7,0.0,29.6,11.200000000000003,21.6,70988.3999999999,0,0,1,1,0,0,0,0,0,1,0,0
2025-02-11,37.0,26.3,30.6,74.6,0.2,14.1,1007.0,72.9,24.9,2025,2,11,42,7,1,dry_season,0.8285714285714285,29.614285714285717,77.0,10.7,0.0,0.0,30.1,10.7,21.65,71010.0499999999,0,0,1,1,0,1,1,0,1,1,0,0
2025-02-12,37.0,26.0,30.3,73.1,0.2,14.8,1008.0,63.0,24.1,2025,2,12,43,7,2,dry_season,0.3428571428571429,29.857142857142858,76.01428571428572,10.9,0.2,3.6,30.6,11.0,21.5,71031.5499999999,0,0,1,1,0,0,0,0,1,1,0,0
2025-02-13,38.2,24.8,30.4,71.0,0.0,14.8,1009.3,62.2,23.7,2025,2,13,44,7,3,dry_season,0.28571428571428575,30.057142857142853,75.01428571428572,10.9,0.2,0.4,30.3,13.400000000000002,21.5,71053.0499999999,0,0,1,1,0,0,0,0,0,1,0,0
2025-02-14,37.6,25.0,30.4,73.3,0.0,13.3,1009.6,57.5,24.4,2025,2,14,45,7,4,dry_season,0.24285714285714294,30.2,74.32857142857142,10.8,0.0,0.3,30.4,12.600000000000001,21.3,71074.3499999999,0,0,1,1,0,0,0,0,0,1,0,0
