datetime,tempmax,tempmin,temp_avg,humidity,rainfall,wind_speed,pressure,cloudcover,dew,conditions
2023-01-01,36.3,16.6,25.7,62.7,0.0,14.8,1010.1,29.9,16.2,Partially cloudy
2023-01-02,34.8,19.0,26.0,64.2,0.0,40.7,1010.1,51.8,17.0,Partially cloudy
2023-01-03,34.0,18.0,25.5,63.3,0.0,18.4,1010.3,35.0,16.3,Partially cloudy
2023-01-04,35.0,20.9,27.3,65.8,0.0,13.3,1010.7,27.6,18.6,Partially cloudy
2023-01-05,33.5,20.0,26.1,66.0,0.0,16.6,1010.9,46.5,18.2,Partially cloudy
2023-01-06,34.6,20.0,26.7,72.0,0.0,11.2,1011.4,43.0,20.5,Partially cloudy
2023-01-07,35.0,22.4,28.1,74.7,0.0,13.3,1011.1,30.8,22.2,Partially cloudy
2023-01-08,34.4,22.1,28.2,76.3,0.0,11.2,1011.1,52.2,23.0,Partially cloudy
2023-01-09,35.2,22.0,28.2,64.0,0.0,39.4,1011.7,45.8,17.8,Partially cloudy
2023-01-10,35.0,20.0,26.3,65.0,0.2,14.8,1012.4,48.6,17.7,"Rain, Partially cloudy"
2023-01-11,34.6,20.0,25.9,69.2,0.0,9.4,1012.2,58.0,18.2,Partially cloudy
2023-01-12,35.0,18.7,26.2,61.5,0.0,25.9,1010.7,45.5,16.3,Partially cloudy
2023-01-13,35.0,18.9,27.1,71.4,0.0,13.0,1009.9,35.9,19.7,Partially cloudy
2023-01-14,35.6,20.6,27.1,74.5,0.0,18.4,1010.4,57.3,20.6,Partially cloudy
2023-01-15,34.1,21.9,27.3,76.7,0.1,55.4,1010.4,46.0,22.2,"Rain, Partially cloudy"
2023-01-16,36.0,21.4,27.5,64.0,0.0,24.1,1009.5,29.2,17.3,Partially cloudy
2023-01-17,34.7,20.0,26.5,69.4,0.0,13.0,1010.1,54.9,19.5,Partially cloudy
2023-01-18,34.9,20.6,28.0,73.8,0.2,9.4,1010.0,45.8,22.2,"Rain, Partially cloudy"
2023-01-19,34.6,22.1,28.4,73.4,0.0,13.0,1010.5,66.4,22.4,Partially cloudy
2023-01-20,34.2,23.0,28.3,77.3,0.0,13.0,1010.3,73.3,23.4,Partially cloudy
2023-01-21,34.0,23.0,28.4,79.8,0.1,13.0,1010.2,81.9,24.1,"Rain, Partially cloudy"
2023-01-22,35.0,23.0,27.5,81.2,0.0,24.1,1009.2,74.1,23.6,Partially cloudy
2023-01-23,35.1,21.0,27.6,77.0,0.3,18.4,1009.5,49.6,22.5,"Rain, Partially cloudy"
2023-01-24,42.1,22.7,28.9,74.3,0.0,13.0,1009.3,46.3,22.9,Partially cloudy
2023-01-25,36.0,23.0,28.9,76.9,0.0,14.8,1008.2,52.9,23.7,Partially cloudy
2023-01-26,37.0,23.4,28.7,78.5,0.3,16.6,1007.8,59.1,24.1,"Rain, Partially cloudy"
2023-01-27,34.9,22.9,28.0,78.3,0.8,14.8,1008.8,72.9,23.5,"Rain, Partially cloudy"
2023-01-28,32.3,24.0,27.8,79.2,6.5,13.0,1009.5,81.0,23.7,"Rain, Partially cloudy"
2023-01-29,35.0,22.0,27.8,80.5,2.0,14.8,1009.2,72.9,23.6,"Rain, Partially cloudy"
2023-01-30,35.1,23.5,27.2,84.5,4.3,13.0,1009.7,75.3,24.1,"Rain, Partially cloudy"
2023-01-31,35.0,22.7,28.0,72.1,0.6,18.4,1010.1,73.4,22.0,"Rain, Partially cloudy"
2023-02-01,34.0,22.1,28.3,77.1,0.0,22.3,1010.7,54.7,23.6,Partially cloudy
2023-02-02,35.0,22.6,28.2,78.0,0.0,20.5,1010.4,46.4,23.6,Partially cloudy
2023-02-03,36.0,22.0,28.5,76.8,0.0,16.6,1010.4,57.1,23.3,Partially cloudy
2023-02-04,35.5,23.2,28.9,76.4,0.5,14.1,1010.2,44.7,23.8,"Rain, Partially cloudy"
2023-02-05,36.0,24.4,29.0,77.4,0.1,14.0,1010.0,74.0,24.2,"Rain, Partially cloudy"
2023-02-06,35.0,23.0,28.3,77.3,1.3,18.4,1009.9,69.8,23.6,"Rain, Partially cloudy"
2023-02-07,34.0,22.0,28.2,79.8,0.5,32.4,1010.1,51.6,23.7,"Rain, Partially cloudy"
2023-02-08,34.0,23.6,28.3,78.7,0.7,22.3,1009.8,58.6,23.8,"Rain, Partially cloudy"
2023-02-09,36.0,23.0,28.7,77.9,0.1,22.3,1009.8,50.7,23.8,"Rain, Partially cloudy"
2023-02-10,37.0,23.9,29.9,74.6,0.0,16.6,1009.7,63.0,24.1,Partially cloudy
2023-02-11,36.4,24.5,29.7,76.0,0.0,24.1,1009.2,56.5,24.3,Partially cloudy
2023-02-12,37.4,25.7,30.1,74.5,0.0,16.6,1008.9,54.5,24.0,Partially cloudy
2023-02-13,38.0,24.0,29.9,66.4,0.0,18.4,1009.1,39.5,21.4,Partially cloudy
2023-02-14,37.0,24.0,29.2,67.6,0.0,18.4,1009.0,32.4,20.7,Partially cloudy
2023-02-15,37.0,23.0,28.9,60.3,0.0,24.1,1008.2,46.5,17.3,Partially cloudy
2023-02-16,36.0,21.8,28.5,54.1,0.0,24.1,1007.8,35.2,15.1,Partially cloudy
2023-02-17,35.6,22.1,28.3,47.5,0.0,22.3,1008.2,28.0,13.6,Partially cloudy
2023-02-18,37.0,21.2,28.4,46.9,0.0,24.1,1008.2,31.4,13.8,Partially cloudy
2023-02-19,36.1,21.9,28.4,62.6,0.0,14.4,1008.6,39.1,19.4,Partially cloudy
2023-02-20,37.4,24.7,30.2,64.3,0.0,11.2,1008.6,34.2,20.7,Partially cloudy
2023-02-21,36.7,23.1,29.7,69.1,0.0,18.4,1008.8,51.5,22.4,Partially cloudy
2023-02-22,35.6,23.0,29.4,75.7,0.0,14.8,1009.7,64.4,24.0,Partially cloudy
2023-02-23,34.0,23.0,28.4,78.6,1.0,16.6,1009.3,71.3,23.9,"Rain, Partially cloudy"
2023-02-24,34.0,25.0,28.6,73.0,2.5,14.1,1009.5,66.8,23.1,"Rain, Partially cloudy"
2023-02-25,33.5,23.9,27.7,84.1,3.9,11.9,1010.3,87.2,24.5,"Rain, Partially cloudy"
2023-02-26,34.7,22.1,27.9,79.0,13.0,22.3,1011.0,67.3,23.6,"Rain, Partially cloudy"
2023-02-27,36.5,23.6,29.1,76.7,0.3,16.6,1011.4,59.4,24.1,"Rain, Partially cloudy"
2023-02-28,35.0,23.8,29.1,76.6,0.3,22.3,1012.2,60.8,24.3,"Rain, Partially cloudy"
2023-03-01,36.5,25.0,30.1,75.3,0.3,15.1,1011.3,57.7,24.7,"Rain, Partially cloudy"
2023-03-02,34.8,25.0,29.7,76.6,0.1,18.4,1010.0,61.3,24.8,"Rain, Partially cloudy"
2023-03-03,35.0,25.0,29.3,77.1,2.0,25.9,1009.9,61.6,24.6,"Rain, Partially cloudy"
2023-03-04,31.6,23.4,26.4,84.4,3.0,10.4,1010.1,79.2,23.4,"Rain, Partially cloudy"
2023-03-05,39.6,22.1,28.6,79.4,0.9,22.3,1008.8,65.0,24.1,"Rain, Partially cloudy"
2023-03-06,30.1,23.6,26.6,88.3,14.0,18.4,1008.7,88.9,24.5,"Rain, Partially cloudy"
2023-03-07,35.9,23.0,27.8,79.7,0.2,16.6,1008.3,78.5,23.5,"Rain, Partially cloudy"
2023-03-08,34.6,24.6,28.1,82.5,60.0,18.4,1009.0,75.6,24.6,"Rain, Partially cloudy"
2023-03-09,28.0,23.7,25.5,87.8,0.0,11.2,1009.6,76.0,23.3,Partially cloudy
2023-03-10,35.2,22.4,27.5,80.2,1.0,22.3,1009.4,62.5,23.3,"Rain, Partially cloudy"
2023-03-11,32.7,22.4,26.3,81.2,0.0,18.4,1009.4,86.5,22.5,Partially cloudy
2023-03-12,34.2,22.9,27.2,83.1,0.1,18.4,1009.5,68.3,23.8,"Rain, Partially cloudy"
2023-03-13,33.5,22.1,27.8,79.7,10.0,25.9,1009.3,43.9,23.6,"Rain, Partially cloudy"
2023-03-14,33.7,24.1,28.1,82.1,2.0,13.0,1008.2,73.9,24.5,"Rain, Partially cloudy"
2023-03-15,32.0,22.7,26.0,89.0,27.0,13.0,1008.3,79.6,23.9,"Rain, Partially cloudy"
2023-03-16,32.6,22.7,26.4,85.8,1.7,14.8,1008.5,93.0,23.6,"Rain, Overcast"
2023-03-17,33.9,23.1,27.5,81.8,1.8,16.6,1008.7,90.8,23.8,"Rain, Overcast"
2023-03-18,33.1,23.6,27.1,83.2,5.3,16.6,1009.6,86.0,23.7,"Rain, Partially cloudy"
2023-03-19,30.2,24.1,26.4,85.1,0.6,13.3,1011.1,89.9,23.6,"Rain, Partially cloudy"
2023-03-20,33.6,22.9,27.9,78.4,0.6,22.3,1010.5,86.2,23.4,"Rain, Partially cloudy"
2023-03-21,29.1,23.0,25.4,90.7,6.0,18.4,1010.8,96.9,23.7,"Rain, Overcast"
2023-03-22,32.2,23.0,26.1,85.2,0.6,18.4,1010.6,86.3,23.2,"Rain, Partially cloudy"
2023-03-23,34.2,23.4,27.9,81.7,0.2,16.6,1009.7,84.3,24.1,"Rain, Partially cloudy"
2023-03-24,27.1,22.1,24.6,93.5,6.0,24.1,1010.7,93.3,23.4,"Rain, Overcast"
2023-03-25,31.7,22.7,26.8,86.1,18.0,14.8,1010.7,93.0,24.1,"Rain, Overcast"
2023-03-26,31.2,23.8,26.9,86.2,2.0,16.6,1010.8,94.5,24.3,"Rain, Overcast"
2023-03-27,32.4,22.6,27.0,84.1,3.0,7.6,1010.2,96.3,23.9,"Rain, Overcast"
2023-03-28,33.2,24.6,27.8,84.6,0.5,18.4,1010.0,90.5,24.7,"Rain, Overcast"
2023-03-29,32.1,24.1,27.3,85.7,1.9,16.6,1011.0,96.3,24.5,"Rain, Overcast"
2023-03-30,33.0,24.0,27.0,87.2,4.1,16.6,1010.7,85.8,24.5,"Rain, Partially cloudy"
2023-03-31,33.0,24.2,27.4,85.0,21.0,13.0,1010.0,94.7,24.4,"Rain, Overcast"
2023-04-01,32.0,25.6,27.9,83.1,0.5,11.2,1010.5,83.6,24.6,"Rain, Partially cloudy"
2023-04-02,34.1,23.3,27.9,81.5,0.0,11.2,1009.4,88.8,24.2,Partially cloudy
2023-04-03,30.9,24.1,26.7,87.3,3.8,14.8,1008.7,90.6,24.3,"Rain, Overcast"
2023-04-04,31.6,22.2,27.3,81.1,0.2,13.0,1008.4,89.5,23.5,"Rain, Partially cloudy"
2023-04-05,34.2,24.1,28.5,79.7,0.3,13.0,1008.1,85.1,24.4,"Rain, Partially cloudy"
2023-04-06,31.0,24.9,27.6,88.3,6.4,14.8,1008.8,72.1,25.4,"Rain, Partially cloudy"
2023-04-07,34.0,23.9,27.7,82.0,27.0,24.1,1008.7,86.1,24.0,"Rain, Partially cloudy"
2023-04-08,32.4,24.0,26.8,89.6,14.6,11.2,1009.0,91.1,24.9,"Rain, Overcast"
2023-04-09,30.0,22.0,25.0,91.9,44.0,21.0,1010.3,92.1,23.5,"Rain, Overcast"
2023-04-10,34.0,22.0,27.6,81.2,0.0,14.8,1010.1,81.2,23.7,Partially cloudy
2023-04-11,31.0,24.0,26.8,86.7,1.2,16.6,1009.8,85.7,24.3,"Rain, Partially cloudy"
2023-04-12,32.6,23.6,28.1,82.3,0.1,18.4,1009.2,80.2,24.5,"Rain, Partially cloudy"
2023-04-13,34.0,24.6,29.0,79.6,0.5,11.9,1009.0,63.5,24.8,"Rain, Partially cloudy"
2023-04-14,32.0,25.0,27.9,83.9,2.6,14.8,1009.1,80.8,24.8,"Rain, Partially cloudy"
2023-04-15,33.0,24.8,27.6,83.5,7.0,13.0,1010.1,90.7,24.2,"Rain, Overcast"
2023-04-16,32.8,23.7,26.3,88.4,2.0,17.7,1009.5,89.6,24.0,"Rain, Partially cloudy"
2023-04-17,32.0,23.4,27.6,84.1,34.0,12.3,1007.7,76.9,24.5,"Rain, Partially cloudy"
2023-04-18,33.7,24.1,28.7,82.2,0.5,16.2,1007.6,79.0,25.1,"Rain, Partially cloudy"
2023-04-19,31.0,23.2,26.5,90.4,5.0,11.2,1008.8,92.4,24.8,"Rain, Overcast"
2023-04-20,33.2,21.7,27.4,81.3,5.0,12.6,1008.0,97.0,23.6,"Rain, Overcast"
2023-04-21,33.3,24.7,28.1,82.2,1.0,20.5,1007.9,91.9,24.6,"Rain, Overcast"
2023-04-22,34.0,24.8,28.3,83.9,9.0,24.8,1007.9,81.1,25.1,"Rain, Partially cloudy"
2023-04-23,33.6,24.7,27.9,85.0,2.3,16.2,1008.9,92.5,25.0,"Rain, Overcast"
2023-04-24,34.2,23.9,28.5,82.8,0.5,11.5,1009.9,88.3,25.0,"Rain, Partially cloudy"
2023-04-25,30.3,23.9,26.9,88.5,7.0,22.3,1009.9,80.8,24.7,"Rain, Partially cloudy"
2023-04-26,34.2,23.6,28.2,82.4,1.3,20.5,1009.1,73.5,24.7,"Rain, Partially cloudy"
2023-04-27,27.6,22.4,24.6,93.2,33.0,55.4,1011.0,88.3,23.4,"Rain, Partially cloudy"
2023-04-28,34.0,22.4,27.5,79.8,0.0,17.7,1011.4,81.6,23.3,Partially cloudy
2023-04-29,32.6,23.9,27.4,84.7,3.0,13.3,1012.1,84.6,24.4,"Rain, Partially cloudy"
2023-04-30,33.0,23.0,26.6,87.0,3.7,18.4,1011.0,87.5,24.0,"Rain, Partially cloudy"
2023-05-01,30.8,22.6,25.6,85.0,0.0,13.0,1010.8,71.0,22.8,Partially cloudy
2023-05-02,34.0,23.5,27.1,82.2,4.4,19.8,1011.1,72.6,23.6,"Rain, Partially cloudy"
2023-05-03,34.0,23.3,28.3,80.4,0.0,14.1,1012.1,80.8,24.2,Partially cloudy
2023-05-04,28.1,23.8,25.9,91.8,3.6,26.3,1012.9,90.0,24.4,"Rain, Partially cloudy"
2023-05-05,33.0,23.8,28.0,81.1,7.0,16.8,1011.9,70.4,24.2,"Rain, Partially cloudy"
2023-05-06,30.1,23.0,25.9,87.9,1.0,19.2,1011.3,84.8,23.6,"Rain, Partially cloudy"
2023-05-07,33.0,23.0,27.7,81.8,0.5,24.1,1010.5,75.5,24.0,"Rain, Partially cloudy"
2023-05-08,32.0,23.0,27.1,83.0,0.0,16.6,1011.2,74.3,23.8,Partially cloudy
2023-05-09,34.0,24.5,28.1,82.4,8.0,14.8,1010.5,62.0,24.6,"Rain, Partially cloudy"
2023-05-10,32.4,24.0,28.1,85.7,1.0,18.4,1009.7,74.4,25.3,"Rain, Partially cloudy"
2023-05-11,34.0,24.0,28.7,81.8,0.3,22.3,1010.3,77.1,25.0,"Rain, Partially cloudy"
2023-05-12,33.3,24.2,28.8,81.4,0.3,16.2,1010.8,65.7,25.0,"Rain, Partially cloudy"
2023-05-13,31.9,25.2,28.2,85.6,0.0,13.7,1011.4,86.0,25.4,Partially cloudy
2023-05-14,33.0,25.0,28.0,87.0,17.0,18.8,1012.4,80.3,25.5,"Rain, Partially cloudy"
2023-05-15,32.9,24.0,27.7,86.1,257.0,22.3,1012.1,79.8,25.0,"Rain, Partially cloudy"
2023-05-16,33.3,24.0,28.2,85.6,3.0,18.4,1011.5,72.3,25.4,"Rain, Partially cloudy"
2023-05-17,31.5,25.0,27.3,88.4,6.7,14.8,1011.7,86.5,25.1,"Rain, Partially cloudy"
2023-05-18,33.4,24.4,28.7,80.7,6.3,16.2,1010.8,84.5,24.8,"Rain, Partially cloudy"
2023-05-19,33.2,24.1,27.9,86.9,37.0,12.6,1011.3,80.0,25.4,"Rain, Partially cloudy"
2023-05-20,33.0,24.5,26.4,90.6,38.0,25.9,1011.5,91.8,24.7,"Rain, Overcast"
2023-05-21,32.0,24.7,27.1,87.2,0.2,18.4,1011.5,83.4,24.7,"Rain, Partially cloudy"
2023-05-22,32.0,24.0,26.6,89.2,1.2,24.1,1011.8,91.3,24.6,"Rain, Overcast"
2023-05-23,33.0,23.7,28.0,83.6,0.3,17.3,1010.9,82.8,24.8,"Rain, Partially cloudy"
2023-05-24,34.0,24.0,28.0,84.6,2.5,9.4,1010.0,79.9,24.9,"Rain, Partially cloudy"
2023-05-25,33.3,23.8,27.2,85.6,9.0,31.5,1010.3,85.4,24.5,"Rain, Partially cloudy"
2023-05-26,30.6,24.0,27.2,86.5,11.0,18.4,1010.4,78.1,24.6,"Rain, Partially cloudy"
2023-05-27,27.3,23.0,25.3,91.0,11.0,14.8,1011.0,84.9,23.7,"Rain, Partially cloudy"
2023-05-28,32.6,23.0,27.7,83.7,7.2,22.3,1011.3,89.0,24.5,"Rain, Partially cloudy"
2023-05-29,28.0,22.0,25.3,89.2,7.1,39.2,1011.4,74.6,23.4,"Rain, Partially cloudy"
2023-05-30,34.0,23.0,27.6,82.6,9.0,18.4,1012.4,72.9,24.2,"Rain, Partially cloudy"
2023-05-31,33.0,23.0,27.0,88.9,10.3,51.8,1011.9,82.8,24.9,"Rain, Partially cloudy"
2023-06-01,31.0,23.0,25.8,90.1,2.9,22.3,1011.3,85.3,23.9,"Rain, Partially cloudy"
2023-06-02,31.0,23.9,26.7,87.9,1.8,24.6,1011.5,84.5,24.4,"Rain, Partially cloudy"
2023-06-03,31.0,24.0,26.6,89.2,2.5,16.6,1012.3,92.3,24.6,"Rain, Overcast"
2023-06-04,31.0,23.5,26.9,87.6,5.3,14.8,1012.5,84.5,24.5,"Rain, Partially cloudy"
2023-06-05,31.1,24.0,27.3,86.3,1.0,18.4,1012.3,88.8,24.7,"Rain, Partially cloudy"
2023-06-06,30.0,24.7,26.7,90.4,8.4,13.7,1012.7,91.4,24.9,"Rain, Overcast"
2023-06-07,30.0,22.9,25.9,92.0,7.6,16.9,1013.1,90.5,24.5,"Rain, Overcast"
2023-06-08,26.6,23.0,24.9,93.9,8.3,22.3,1014.1,89.2,23.8,"Rain, Partially cloudy"
2023-06-09,31.2,23.8,26.6,88.3,0.9,14.8,1013.5,84.8,24.3,"Rain, Partially cloudy"
2023-06-10,31.6,23.9,27.1,85.3,1.3,22.3,1012.6,78.9,24.3,"Rain, Partially cloudy"
2023-06-11,32.0,24.0,27.2,84.0,1.2,22.3,1013.7,92.3,24.1,"Rain, Overcast"
2023-06-12,32.4,24.0,26.6,87.4,3.6,18.7,1013.9,92.2,24.2,"Rain, Overcast"
2023-06-13,30.3,23.0,25.6,90.1,5.1,21.5,1013.5,89.0,23.8,"Rain, Partially cloudy"
2023-06-14,31.0,22.7,26.4,86.4,1.5,18.4,1012.4,86.8,23.8,"Rain, Partially cloudy"
2023-06-15,28.2,24.0,26.1,89.3,3.0,18.4,1013.5,88.5,24.2,"Rain, Partially cloudy"
2023-06-16,33.0,23.0,27.3,85.0,2.9,18.4,1012.8,91.3,24.3,"Rain, Overcast"
2023-06-17,29.6,24.7,26.3,88.4,0.8,11.9,1012.2,83.8,24.2,"Rain, Partially cloudy"
2023-06-18,31.6,23.0,25.2,89.8,1.0,18.8,1012.4,86.3,23.3,"Rain, Partially cloudy"
2023-06-19,31.0,22.6,25.4,89.7,26.8,18.4,1012.6,90.3,23.5,"Rain, Overcast"
2023-06-20,29.6,23.0,25.5,92.3,93.0,18.4,1012.7,89.1,24.0,"Rain, Partially cloudy"
2023-06-21,31.1,23.7,26.3,87.3,0.6,22.3,1013.0,89.4,23.8,"Rain, Partially cloudy"
2023-06-22,31.0,23.0,25.8,89.2,7.7,20.5,1013.1,91.7,23.8,"Rain, Overcast"
2023-06-23,29.0,24.0,25.5,91.2,9.2,18.4,1013.1,89.9,23.9,"Rain, Partially cloudy"
2023-06-24,30.3,24.0,26.7,82.8,1.3,20.4,1013.0,88.9,23.3,"Rain, Partially cloudy"
2023-06-25,30.0,22.8,26.2,82.8,0.4,18.0,1013.8,81.4,22.9,"Rain, Partially cloudy"
2023-06-26,31.1,23.2,26.9,83.7,2.9,14.8,1012.8,90.2,23.8,"Rain, Overcast"
2023-06-27,26.0,23.8,24.7,93.9,33.0,13.0,1012.2,90.0,23.6,"Rain, Partially cloudy"
2023-06-28,26.8,23.0,24.6,93.2,18.3,17.0,1013.6,91.8,23.4,"Rain, Overcast"
2023-06-29,30.0,23.0,25.7,90.2,5.1,10.8,1014.7,92.0,23.9,"Rain, Overcast"
2023-06-30,30.0,23.4,25.9,89.5,15.0,14.1,1014.4,88.7,24.0,"Rain, Partially cloudy"
2023-07-01,32.0,23.7,26.1,88.8,0.6,18.4,1013.2,90.6,24.0,"Rain, Overcast"
2023-07-02,30.1,24.4,26.2,91.8,17.0,11.2,1013.2,88.2,24.7,"Rain, Partially cloudy"
2023-07-03,30.9,24.2,26.5,87.8,2.0,16.0,1014.2,83.6,24.3,"Rain, Partially cloudy"
2023-07-04,26.6,23.2,24.7,94.3,8.0,10.1,1014.7,98.0,23.8,"Rain, Overcast"
2023-07-05,28.7,23.0,24.9,92.4,3.5,26.4,1014.8,89.8,23.5,"Rain, Partially cloudy"
2023-07-06,31.0,21.7,26.3,85.8,0.3,11.2,1012.0,86.6,23.5,"Rain, Partially cloudy"
2023-07-07,30.6,24.0,26.4,87.9,0.8,18.4,1012.8,86.2,24.1,"Rain, Partially cloudy"
2023-07-08,28.2,23.6,25.9,89.9,2.0,23.5,1013.6,91.4,24.0,"Rain, Overcast"
2023-07-09,28.8,23.0,25.1,91.5,9.0,16.6,1014.4,86.2,23.6,"Rain, Partially cloudy"
2023-07-10,31.3,22.0,26.2,85.1,0.1,11.2,1013.3,79.6,23.3,"Rain, Partially cloudy"
2023-07-11,30.0,24.3,26.5,88.5,4.2,11.2,1012.0,89.5,24.4,"Rain, Partially cloudy"
2023-07-12,29.6,23.8,26.0,88.5,2.3,13.0,1011.7,89.0,23.9,"Rain, Partially cloudy"
2023-07-13,30.0,23.6,26.5,87.2,1.1,12.5,1012.3,89.7,24.1,"Rain, Partially cloudy"
2023-07-14,30.8,24.5,27.1,86.0,3.6,13.3,1012.7,89.4,24.4,"Rain, Partially cloudy"
2023-07-15,30.0,24.9,26.4,89.5,0.2,12.2,1012.6,92.5,24.5,"Rain, Overcast"
2023-07-16,30.0,23.9,25.7,92.3,1.4,11.5,1012.5,86.8,24.3,"Rain, Partially cloudy"
2023-07-17,33.1,23.0,26.8,87.1,4.0,12.6,1013.2,87.6,24.2,"Rain, Partially cloudy"
2023-07-18,31.0,24.9,26.7,89.3,0.7,15.9,1014.1,88.5,24.7,"Rain, Partially cloudy"
2023-07-19,32.0,24.9,27.2,86.2,3.0,22.3,1014.3,86.3,24.5,"Rain, Partially cloudy"
2023-07-20,31.0,24.0,26.2,89.2,1.3,18.7,1014.2,80.6,24.1,"Rain, Partially cloudy"
2023-07-21,30.6,23.7,26.0,88.8,1.1,21.1,1013.9,90.9,23.9,"Rain, Overcast"
2023-07-22,28.6,23.8,25.6,89.7,99.0,21.1,1015.0,89.5,23.8,"Rain, Partially cloudy"
2023-07-23,28.6,23.8,25.7,91.3,5.1,18.4,1015.6,91.7,24.2,"Rain, Overcast"
2023-07-24,27.8,23.0,25.1,92.8,53.2,21.2,1015.0,89.8,23.9,"Rain, Partially cloudy"
2023-07-25,30.2,23.7,26.4,88.1,9.0,15.6,1014.0,79.3,24.2,"Rain, Partially cloudy"
2023-07-26,31.0,24.7,27.3,86.3,4.4,15.2,1013.2,89.2,24.7,"Rain, Partially cloudy"
2023-07-27,31.0,25.0,26.7,90.1,1.3,22.3,1013.4,89.5,24.9,"Rain, Partially cloudy"
2023-07-28,27.0,23.7,25.0,95.3,5.0,22.3,1014.6,93.3,24.2,"Rain, Overcast"
2023-07-29,30.0,23.4,25.7,89.8,16.3,17.2,1014.8,91.5,23.8,"Rain, Overcast"
2023-07-30,32.0,24.0,26.2,90.7,33.0,16.6,1015.0,91.0,24.5,"Rain, Overcast"
2023-07-31,28.0,23.9,25.6,92.2,101.0,16.6,1014.9,91.4,24.2,"Rain, Overcast"
2023-08-01,28.0,23.7,25.2,93.5,7.8,10.4,1015.0,96.6,24.1,"Rain, Overcast"
2023-08-02,28.0,23.2,25.3,88.7,2.0,13.0,1015.9,91.5,23.3,"Rain, Overcast"
2023-08-03,31.4,23.2,26.4,82.5,0.8,11.2,1015.9,85.8,23.0,"Rain, Partially cloudy"
2023-08-04,29.6,23.5,26.2,86.0,0.5,11.2,1014.6,90.6,23.6,"Rain, Overcast"
2023-08-05,31.0,24.0,26.9,84.2,2.7,20.5,1015.1,77.8,23.9,"Rain, Partially cloudy"
2023-08-06,28.4,24.0,25.9,89.9,0.9,14.8,1015.6,90.5,24.1,"Rain, Overcast"
2023-08-07,30.6,24.0,26.9,85.6,2.0,18.4,1015.0,86.1,24.1,"Rain, Partially cloudy"
2023-08-08,31.0,24.3,27.1,82.0,0.6,13.3,1013.9,85.2,23.5,"Rain, Partially cloudy"
2023-08-09,27.6,22.7,25.2,90.0,0.2,16.6,1013.7,90.0,23.4,"Rain, Partially cloudy"
2023-08-10,28.0,23.7,25.7,89.5,8.3,11.5,1013.8,90.9,23.8,"Rain, Overcast"
2023-08-11,28.6,24.0,25.5,92.9,1.0,11.1,1013.2,91.1,24.3,"Rain, Overcast"
2023-08-12,29.0,23.9,25.9,90.6,2.4,23.2,1012.2,88.7,24.1,"Rain, Partially cloudy"
2023-08-13,27.0,23.1,25.0,93.7,40.3,14.8,1011.6,91.5,23.9,"Rain, Overcast"
2023-08-14,26.6,23.1,24.7,94.4,20.0,8.5,1013.2,92.1,23.8,"Rain, Overcast"
2023-08-15,30.8,23.0,26.4,87.9,31.0,18.4,1013.2,92.1,24.1,"Rain, Overcast"
2023-08-16,29.3,24.4,25.8,91.2,8.5,19.7,1012.2,91.1,24.2,"Rain, Overcast"
2023-08-17,31.0,24.4,26.1,91.4,2.8,26.1,1011.3,91.2,24.5,"Rain, Overcast"
2023-08-18,29.9,24.2,26.1,89.0,4.0,18.4,1011.6,89.2,24.1,"Rain, Partially cloudy"
2023-08-19,29.6,23.0,25.7,88.8,2.5,18.4,1011.7,89.6,23.6,"Rain, Partially cloudy"
2023-08-20,30.1,23.6,26.4,83.6,0.7,16.6,1011.2,79.6,23.2,"Rain, Partially cloudy"
2023-08-21,32.2,24.5,27.5,84.6,0.6,11.5,1011.3,83.5,24.5,"Rain, Partially cloudy"
2023-08-22,32.0,25.0,27.1,87.1,4.3,21.3,1010.9,90.7,24.7,"Rain, Overcast"
2023-08-23,29.0,24.0,25.8,90.9,2.6,18.4,1010.7,92.1,24.1,"Rain, Overcast"
2023-08-24,30.0,23.7,26.2,88.3,1.0,16.6,1010.4,87.7,24.1,"Rain, Partially cloudy"
2023-08-25,32.1,24.4,27.2,86.1,0.6,16.6,1010.2,87.1,24.5,"Rain, Partially cloudy"
2023-08-26,29.7,24.4,26.5,90.0,0.3,16.6,1011.1,88.6,24.7,"Rain, Partially cloudy"
2023-08-27,31.0,23.5,25.7,90.6,8.0,27.7,1012.7,91.2,24.0,"Rain, Overcast"
2023-08-28,30.8,23.7,26.7,86.6,20.0,6.8,1013.5,87.4,24.2,"Rain, Partially cloudy"
2023-08-29,31.0,23.9,26.4,89.0,4.2,18.4,1013.8,92.1,24.4,"Rain, Overcast"
2023-08-30,28.0,23.0,25.0,94.2,7.7,16.6,1013.7,87.5,24.0,"Rain, Partially cloudy"
2023-08-31,29.4,22.9,25.8,90.9,7.6,22.3,1013.9,87.9,24.1,"Rain, Partially cloudy"
2023-09-01,30.6,23.7,26.0,89.8,7.8,25.9,1012.9,92.2,24.1,"Rain, Overcast"
2023-09-02,29.6,23.6,25.6,91.3,7.0,27.7,1011.9,90.2,24.0,"Rain, Overcast"
2023-09-03,28.0,23.9,25.3,92.7,11.3,19.6,1013.5,91.9,24.0,"Rain, Overcast"
2023-09-04,30.9,22.8,25.7,88.5,17.0,17.4,1013.9,89.1,23.5,"Rain, Partially cloudy"
2023-09-05,28.5,22.9,25.7,89.6,1.5,9.4,1013.6,85.7,23.8,"Rain, Partially cloudy"
